particle,length
56826,0.0560324
56827,0.0144896
56828,0.0286527
56829,0.0146241
56830,0.020708
56831,0.124606
56832,0.0169106
56833,0.0161686
56834,0.0160336
56835,0.015073
56836,0.857121
56837,0.0162948
56838,0.081413
56839,0.0679593
56840,0.0145759
56841,0.0146972
56842,0.015625
56843,0.0547393
56844,0.800664
56845,0.025681
56846,0.0267733
56847,0.0145593
56848,0.143009
56849,0.0165439
56850,0.0148941
56851,0.0251527
56852,0.0145838
56853,0.0160951
56854,0.189836
56855,0.0252472
56856,0.0579537
56857,0.829369
56858,0.0618457
56859,0.0149837
56860,0.0145179
56861,0.016088
56862,0.0614851
56863,0.0152168
56864,0.0149309
56865,0.116157
56866,0.0168703
56867,0.0226922
56868,0.0154594
56869,0.758942
56870,0.0635852
56871,0.0246933
56872,0.791963
56873,0.0153226
56874,0.015305
56875,0.0617417
56876,0.115069
56877,0.0147117
56878,0.0152325
56879,0.0587189
56880,0.0148956
56881,0.0146868
56882,0.014575
56883,0.0568287
56884,0.0764427
56885,0.0572946
56886,0.0158734
56887,0.0581676
56888,0.0158349
56889,0.0149071
56890,0.014693
56891,0.025386
56892,0.0569577
56893,0.0147822
56894,0.0152904
56895,0.109398
56896,0.05868
56897,0.0154934
56898,0.0989164
56899,0.0148923
56900,0.0248327
56901,0.0245788
56902,0.0163045
56903,0.0552702
56904,0.0249193
56905,0.0145521
56906,0.0785726
56907,0.0152084
56908,0.0198393
56909,0.0759176
56910,0.0157694
56911,0.541329
56912,0.0259303
56913,0.024499
56914,0.0154913
56915,0.102584
56916,0.015049
56917,0.0251495
56918,0.0573477
56919,0.0184139
56920,0.0145952
56921,0.22627
56922,0.0251264
56923,0.0150623
56924,0.0153429
56925,0.0629094
56926,0.0145898
56927,0.0578902
56928,0.0145741
56929,0.057927
56930,0.0146302
56931,0.0639239
56932,0.75684
56933,0.0641042
56934,0.0244821
56935,0.0154809
56936,0.0144677
56937,0.0255713
56938,0.18617
56939,0.173642
56940,0.0275138
56941,0.0249314
56942,0.025077
56943,0.0149988
56944,0.0274009
56945,0.0160814
56946,0.0152214
56947,0.107858
56948,0.0735383
56949,0.0150082
56950,0.0582325
56951,0.182908
56952,0.0162605
56953,0.0174926
56954,0.144469
56955,0.0151765
56956,0.0980107
56957,0.0215297
56958,0.102783
56959,0.141489
56960,0.0571928
56961,0.0162878
56962,0.816358
56963,0.0152879
56964,0.0147664
56965,0.070316
56966,0.143193
56967,0.0552507
56968,0.0166717
56969,0.055328
56970,0.733247
56971,0.0151176
56972,0.0147489
56973,0.163093
56974,0.0593785
56975,0.0570552
56976,0.268563
56977,0.0580201
56978,0.183815
56979,0.058619
56980,0.0250605
56981,0.0146725
56982,0.10005
56983,0.0149254
56984,0.130536
56985,0.0712178
56986,0.0150597
56987,0.0145312
56988,0.137218
56989,0.0168644
56990,0.0148049
56991,0.0149248
56992,0.014995
56993,0.0635073
56994,0.0175031
56995,0.0271114
56996,0.051598
56997,0.0147487
56998,0.0147456
56999,0.0190657
57000,0.0149783
57001,0.0647384
57002,0.0190552
57003,0.0602163
57004,0.055398
57005,0.127249
57006,0.0654199
57007,0.0245177
57008,0.151176
57009,0.0833095
57010,0.122561
57011,0.0276921
57012,0.104122
57013,0.262203
57014,0.305772
57015,0.100789
57016,0.0145093
57017,0.0147459
57018,0.0189757
57019,0.0149684
57020,0.0246162
57021,0.0247023
57022,0.0155052
57023,0.0146967
57024,0.0575165
57025,0.0149479
57026,0.0633595
57027,0.0146986
57028,0.238732
57029,0.0147998
57030,0.162425
57031,0.0160538
57032,0.063989
57033,0.0158045
57034,0.055803
57035,0.0146575
57036,0.0240755
57037,0.0145443
57038,0.0613022
57039,0.0147531
57040,0.0145827
57041,0.0151778
57042,0.0176771
57043,0.0686954
57044,0.140781
57045,0.0146193
57046,0.0144701
57047,0.182227
57048,0.0810076
57049,0.0185949
57050,0.0268019
57051,0.0188507
57052,0.0148781
57053,0.0628982
57054,0.0190487
57055,0.0156275
57056,0.0152025
57057,0.0148678
57058,0.105218
57059,0.014479
57060,0.0335435
57061,0.0638864
57062,0.0157707
57063,0.103831
57064,0.0564477
57065,0.0579836
57066,0.0162896
57067,0.830861
57068,0.0144791
57069,0.0252278
57070,0.0148181
57071,0.0755495
57072,0.0170381
57073,0.0571956
57074,0.0226564
57075,0.0270615
57076,0.0576077
57077,0.0257249
57078,0.0575367
57079,0.0647268
57080,0.229963
57081,0.0147678
57082,0.0263894
57083,0.0151954
57084,0.0150672
57085,0.0147977
57086,0.0272237
57087,0.024477
57088,0.0267473
57089,0.0149916
57090,0.787398
57091,0.108179
57092,0.0154572
57093,0.14457
57094,0.0152898
57095,0.100734
57096,0.0664161
57097,0.0152843
57098,0.748452
57099,0.0145409
57100,0.0149354
57101,0.104725
57102,0.0248668
57103,0.0571302
57104,0.152175
57105,0.0263916
57106,0.0153393
57107,0.0146696
57108,0.0158443
57109,0.127615
57110,0.066744
57111,0.140115
57112,0.0570446
57113,0.0245247
57114,0.142925
57115,0.0145953
57116,0.0248035
57117,0.153809
57118,0.0146196
57119,0.133147
57120,0.0155227
57121,0.0146216
57122,0.0288525
57123,0.0183782
57124,0.0151317
57125,0.0151807
57126,0.0274094
57127,0.0147918
57128,0.0176161
57129,0.056875
57130,0.0595447
57131,0.0153383
57132,0.189649
57133,0.0568111
57134,0.0154965
57135,0.0251008
57136,0.0146128
57137,0.0145508
57138,0.0555974
57139,0.867231
57140,0.165306
57141,0.0233359
57142,0.0151749
57143,0.0194872
57144,0.0151586
57145,0.014778
57146,0.0561958
57147,0.0714161
57148,0.0570735
57149,0.0154307
57150,0.0159142
57151,0.0252446
57152,0.582912
57153,0.0185082
57154,0.0241934
57155,0.0144979
57156,0.0148972
57157,0.141497
57158,0.0151621
57159,0.0678298
57160,0.0149699
57161,0.0582115
57162,0.0153334
57163,0.0177934
57164,0.0145307
57165,0.0183159
57166,0.0700816
57167,0.0560054
57168,0.0146964
57169,0.796012
57170,0.512149
57171,0.01471
57172,0.0683806
57173,0.024364
57174,0.103892
57175,0.0259065
57176,0.0641778
57177,0.0572262
57178,0.0149949
57179,0.178927
57180,0.0147659
57181,0.0689586
57182,0.0149768
57183,0.0732659
57184,0.0336271
57185,0.0144594
57186,0.0279011
57187,0.766725
57188,0.0147252
57189,0.0144971
57190,0.0241359
57191,0.214105
57192,0.0270825
57193,0.0148173
57194,0.128539
57195,0.0329393
57196,0.13667
57197,0.0676567
57198,0.0890629
57199,0.018432
57200,0.809967
57201,0.0218664
57202,0.0579177
57203,0.01899
57204,0.0634596
57205,0.17535
57206,0.0664357
57207,0.0634375
57208,0.0151903
57209,0.0153535
57210,0.0560726
57211,0.0165226
57212,0.0146185
57213,0.103975
57214,0.145536
57215,0.0148357
57216,0.0144992
57217,0.176034
57218,0.116997
57219,0.188053
57220,0.02448
57221,0.0253176
57222,0.0600654
57223,0.139046
57224,0.0145749
57225,0.0264761
57226,0.0145913
57227,0.0973376
57228,0.0253099
57229,0.0805223
57230,0.0266098
57231,0.233267
57232,0.076806
57233,0.0158183
57234,0.0814265
57235,0.0147589
57236,0.059477
57237,0.0155418
57238,0.0153189
57239,0.0148598
57240,0.0684381
57241,0.015017
57242,0.0147354
57243,0.0159684
57244,0.0576534
57245,0.0255535
57246,0.0156214
57247,0.064163
57248,0.0571165
57249,0.0150738
57250,0.0253528
57251,0.142184
57252,0.0245724
57253,0.0566811
57254,0.0146277
57255,0.028421
57256,0.0261614
57257,0.0145951
57258,0.014702
57259,0.065615
57260,0.0146334
57261,0.0582042
57262,0.0580362
57263,0.859776
57264,0.0589925
57265,0.34375
57266,0.0146759
57267,0.0694805
57268,0.0156868
57269,0.191332
57270,0.0162263
57271,0.0154126
57272,0.0663738
57273,0.079226
57274,0.0182819
57275,0.0160944
57276,0.185172
57277,0.788906
57278,0.020679
57279,0.0246834
57280,0.177225
57281,0.014716
57282,0.138147
57283,0.797711
57284,0.104007
57285,0.0258181
57286,0.0153644
57287,0.806804
57288,0.114252
57289,0.795394
57290,0.0637293
57291,0.200294
57292,0.0151801
57293,0.0561606
57294,0.0250762
57295,0.0154302
57296,0.015153
57297,0.0152059
57298,0.0574155
57299,0.0260189
57300,0.0583475
57301,0.131808
57302,0.0241118
57303,0.0593552
57304,0.0162011
57305,0.0145084
57306,0.0248307
57307,0.0150593
57308,0.104609
57309,0.0751158
57310,0.0246602
57311,0.014899
57312,0.0581521
57313,0.0153369
57314,0.282169
57315,0.0159292
57316,0.0161191
57317,0.0145929
57318,0.278712
57319,0.0262123
57320,0.0560928
57321,0.189156
57322,0.10025
57323,0.0145967
57324,0.0249467
57325,0.0147427
57326,0.0186761
57327,0.0969006
57328,0.0257465
57329,0.0254954
57330,0.015683
57331,0.102687
57332,0.0144987
57333,0.0153523
57334,0.102375
57335,0.105597
57336,0.0667637
57337,0.0157368
57338,0.0151708
57339,0.0640688
57340,0.0159455
57341,0.0161004
57342,0.0169678
57343,0.025351
57344,0.112793
57345,0.0642924
57346,0.0179113
57347,0.0151158
57348,0.284999
57349,0.700499
57350,0.0154583
57351,0.144049
57352,0.0149848
57353,0.0156673
57354,0.0153984
57355,0.0144663
57356,0.0147756
57357,0.0288388
57358,0.175557
57359,0.024325
57360,0.057007
57361,0.0146078
57362,0.0184269
57363,0.0691097
57364,0.0161439
57365,0.0159647
57366,0.01449
57367,0.0164864
57368,0.0147295
57369,0.0624507
57370,0.14404
57371,0.0150436
57372,0.103037
57373,0.066742
57374,0.0245169
57375,0.0239867
57376,0.0258446
57377,0.0546141
57378,0.104764
57379,0.025166
57380,0.0180709
57381,0.0251777
57382,0.0177419
57383,0.0576806
57384,0.0147369
57385,0.0162826
57386,0.103693
57387,0.0144979
57388,0.0145738
57389,0.0658174
57390,0.558972
57391,0.0288181
57392,0.0606746
57393,0.0265549
57394,0.0195858
57395,0.0160607
57396,0.0161305
57397,0.0689526
57398,0.0153295
57399,0.110111
57400,0.102836
57401,0.108182
57402,0.0145395
57403,0.0174804
57404,0.025627
57405,0.0
57406,0.064854
57407,0.0163703
57408,0.83085
57409,0.0262444
57410,0.0170879
57411,0.118627
57412,0.024584
57413,0.0152848
57414,0.0662199
57415,0.025337
57416,0.0149909
57417,0.0214486
57418,0.0183281
57419,0.0249481
57420,0.197762
57421,0.142185
57422,0.0611637
57423,0.0249136
57424,0.0148135
57425,0.126642
57426,0.0150981
57427,0.0165846
57428,0.055735
57429,0.229696
57430,0.851392
57431,0.135624
57432,0.015136
57433,0.505948
57434,0.0239939
57435,0.119036
57436,0.0682351
57437,0.0269531
57438,0.194967
57439,0.0149667
57440,0.0725119
57441,0.0724261
57442,0.0253014
57443,0.0160514
57444,0.0567077
57445,0.114914
57446,0.0144702
57447,0.0629018
57448,0.0144689
57449,0.717035
57450,0.0145475
57451,0.0148986
57452,0.0257596
57453,0.0548941
57454,0.0144878
57455,0.872903
57456,0.0147438
57457,0.0568584
57458,0.871806
57459,0.0240117
57460,0.0150725
57461,0.0153653
57462,0.0249799
57463,0.0171948
57464,0.0144956
57465,0.0253698
57466,0.143565
57467,0.103922
57468,0.0158457
57469,0.157281
57470,0.0583499
57471,0.0246212
57472,0.0161888
57473,0.0961981
57474,0.0154494
57475,0.11243
57476,0.0593653
57477,0.0634373
57478,0.0647476
57479,0.062451
57480,0.0192808
57481,0.0146065
57482,0.0155673
57483,0.0572546
57484,0.0254453
57485,0.014765
57486,0.0144894
57487,0.0155255
57488,0.774862
57489,0.105235
57490,0.0271561
57491,0.0269795
57492,0.0150044
57493,0.01469
57494,0.102685
57495,0.0642999
57496,0.0160063
57497,0.0152272
57498,0.0150326
57499,0.0153345
57500,0.0162163
57501,0.104247
57502,0.0146254
57503,0.0168848
57504,0.0259066
57505,0.0248645
57506,0.015141
57507,0.0661648
57508,0.0161143
57509,0.418162
57510,0.0147805
57511,0.015156
57512,0.0640343
57513,0.797641
57514,0.0172939
57515,0.0162158
57516,0.024531
57517,0.0157597
57518,0.0689734
57519,0.0162515
57520,0.0246039
57521,0.015038
57522,0.792368
57523,0.837201
57524,0.0144856
57525,0.869475
57526,0.0805025
57527,0.146473
57528,0.0276174
57529,0.179695
57530,0.0972929
57531,0.244213
57532,0.015544
57533,0.830505
57534,0.057522
57535,0.0151562
57536,0.0253361
57537,0.0762745
57538,0.0255057
57539,0.0160317
57540,0.0157651
57541,0.0151819
57542,0.0148083
57543,0.0178947
57544,0.0146908
57545,0.0661098
57546,0.226978
57547,0.0149353
57548,0.0146951
57549,0.264228
57550,0.498489
57551,0.0248602
57552,0.0258613
57553,0.116446
57554,0.0259229
57555,0.0556876
57556,0.0147605
57557,0.0245596
57558,0.0161463
57559,0.0155543
57560,0.0157633
57561,0.0591502
57562,0.0146683
57563,0.0765206
57564,0.1467
57565,0.0165743
57566,0.0181239
57567,0.0156148
57568,0.0153454
57569,0.069119
57570,0.0181519
57571,0.025081
57572,0.0157707
57573,0.0152039
57574,0.0580978
57575,0.0152655
57576,0.118775
57577,0.097853
57578,0.140751
57579,0.127722
57580,0.0250668
57581,0.771985
57582,0.0162084
57583,0.0156487
57584,0.0153824
57585,0.103173
57586,0.805728
57587,0.0617133
57588,0.850493
57589,0.0562978
57590,0.831478
57591,0.0263395
57592,0.0154218
57593,0.121181
57594,0.0558116
57595,0.0281866
57596,0.0175178
57597,0.316568
57598,0.0247416
57599,0.0180706
57600,0.0144824
57601,0.0150701
57602,0.0684449
57603,0.0248366
57604,0.0152004
57605,0.116673
57606,0.0145185
57607,0.852338
57608,0.0258638
57609,0.0254287
57610,0.0146744
57611,0.014573
57612,0.0158006
57613,0.0600267
57614,0.143589
57615,0.0147136
57616,0.0248886
57617,0.055196
57618,0.0566551
57619,0.0254662
57620,0.0272527
57621,0.0658747
57622,0.0269481
57623,0.0161116
57624,0.0149966
57625,0.0146502
57626,0.0146233
57627,0.0144705
57628,0.0264423
57629,0.0144871
57630,0.0156843
57631,0.0241242
57632,0.102804
57633,0.0151403
57634,0.118107
57635,0.0247626
57636,0.305363
57637,0.137325
57638,0.0567521
57639,0.0146441
57640,0.0589787
57641,0.0719734
57642,0.15824
57643,0.0157141
57644,0.0785557
57645,0.0263348
57646,0.0145895
57647,0.177328
57648,0.110411
57649,0.0146415
57650,0.0146412
57651,0.0265128
57652,0.0248966
57653,0.0658116
57654,0.0273989
57655,0.0153213
57656,0.0253862
57657,0.212545
57658,0.0182048
57659,0.0288646
57660,0.0146185
57661,0.0147608
57662,0.0281613
57663,0.0806506
57664,0.0580189
57665,0.206677
57666,0.0986468
57667,0.125251
57668,0.0145636
57669,0.0715877
57670,0.0677299
57671,0.0182966
57672,0.064602
57673,0.025073
57674,0.0158165
57675,0.122289
57676,0.0150913
57677,0.0621941
57678,0.0147209
57679,0.0148896
57680,0.026538
57681,0.0251425
57682,0.106038
57683,0.0179285
57684,0.113281
57685,0.0189121
57686,0.175084
57687,0.0154453
57688,0.0240312
57689,0.0644704
57690,0.0154402
57691,0.179736
57692,0.0975021
57693,0.025833
57694,0.0160523
57695,0.0160153
57696,0.117267
57697,0.025586
57698,0.0152769
57699,0.144289
57700,0.0152757
57701,0.0847245
57702,0.014739
57703,0.05947
57704,0.0247711
57705,0.0386355
57706,0.123576
57707,0.0252278
57708,0.0231137
57709,0.0563439
57710,0.0180771
57711,0.0157058
57712,0.0150782
57713,0.0256006
57714,0.026737
57715,0.064619
57716,0.0560401
57717,0.025179
57718,0.0145814
57719,0.0242612
57720,0.0257849
57721,0.0247093
57722,0.0557519
57723,0.0150401
57724,0.0920418
57725,0.0156914
57726,0.116791
57727,0.016293
57728,0.0245185
57729,0.230085
57730,0.08152
57731,0.014583
57732,0.0171171
57733,0.0250893
57734,0.0149288
57735,0.14365
57736,0.225011
57737,0.074362
57738,0.0632209
57739,0.0698574
57740,0.0145614
57741,0.0979282
57742,0.015394
57743,0.208397
57744,0.016284
57745,0.0248468
57746,0.868953
57747,0.120724
57748,0.0151689
57749,0.0147419
57750,0.016947
57751,0.0210213
57752,0.0166748
57753,0.0148746
57754,0.0207658
57755,0.0574588
57756,0.386409
57757,0.271094
57758,0.0147078
57759,0.0556906
57760,0.0185186
57761,0.0162564
57762,0.0156883
57763,0.0145917
57764,0.0590063
57765,0.0672043
57766,0.014573
57767,0.0554518
57768,0.0269976
57769,0.0269469
57770,0.0247499
57771,0.0145474
57772,0.0144894
57773,0.0147728
57774,0.0241622
57775,0.0175435
57776,0.0639678
57777,0.0156698
57778,0.0149659
57779,0.0599565
57780,0.0152322
57781,0.0243199
57782,0.0145455
57783,0.0145738
57784,0.020012
57785,0.0145991
57786,0.119688
57787,0.0147444
57788,0.0584712
57789,0.0639973
57790,0.015473
57791,0.142876
57792,0.0146372
57793,0.0148812
57794,0.155692
57795,0.014624
57796,0.142888
57797,0.0647322
57798,0.0155806
57799,0.0581695
57800,0.0145026
57801,0.824175
57802,0.0250499
57803,0.0604035
57804,0.0581598
57805,0.0255651
57806,0.0177536
57807,0.106488
57808,0.585661
57809,0.0563999
57810,0.0149431
57811,0.0280145
57812,0.102309
57813,0.0145541
57814,0.0613522
57815,0.0166552
57816,0.0147921
57817,0.0695598
57818,0.0145185
57819,0.0567781
57820,0.0145657
57821,0.0804961
57822,0.0184396
57823,0.0286479
57824,0.109755
57825,0.0271988
57826,0.196344
57827,0.0260763
57828,0.0149528
57829,0.0145533
57830,0.014783
57831,0.0149151
57832,0.015046
57833,0.0148478
57834,0.0518002
57835,0.0695541
57836,0.0146456
57837,0.786072
57838,0.0250926
57839,0.105407
57840,0.0660929
57841,0.0724355
57842,0.212322
57843,0.14597
57844,0.0162385
57845,0.155846
57846,0.199529
57847,0.0559703
57848,0.0249864
57849,0.143601
57850,0.0149543
57851,0.0186548
57852,0.0975118
57853,0.0242429
57854,0.104534
57855,0.0624003
57856,0.0150162
57857,0.0154186
57858,0.120574
57859,0.301387
57860,0.099299
57861,0.0146752
57862,0.122163
57863,0.0261397
57864,0.0146101
57865,0.0161395
57866,0.0152511
57867,0.0150056
57868,0.0159697
57869,0.0667055
57870,0.026964
57871,0.0245685
57872,0.169333
57873,0.0575872
57874,0.015279
57875,0.828711
57876,0.0153422
57877,0.0264542
57878,0.104888
57879,0.0255629
57880,0.0161529
57881,0.0149514
57882,0.107539
57883,0.0149648
57884,0.0577185
57885,0.0266733
57886,0.0
57887,0.108657
57888,0.095708
57889,0.0262626
57890,0.0918895
57891,0.0147004
57892,0.0205863
57893,0.0154691
57894,0.0697565
57895,0.0145725
57896,0.0152154
57897,0.871512
57898,0.108322
57899,0.0161641
57900,0.0156104
57901,0.0635698
57902,0.807502
57903,0.0149609
57904,0.0587697
57905,0.109005
57906,0.0568435
57907,0.0147551
57908,0.014576
57909,0.0146166
57910,0.01544
57911,0.0554465
57912,0.014917
57913,0.0177371
57914,0.843668
57915,0.0170058
57916,0.0574618
57917,0.0146223
57918,0.0178678
57919,0.235142
57920,0.196266
57921,0.0145335
57922,0.100725
57923,0.0247126
57924,0.0165685
57925,0.0261855
57926,0.0176229
57927,0.0263451
57928,0.0178085
57929,0.0273329
57930,0.015168
57931,0.022065
57932,0.0156489
57933,0.014952
57934,0.0146061
57935,0.105044
57936,0.0261964
57937,0.0145148
57938,0.624871
57939,0.0254154
57940,0.0148311
57941,0.0644349
57942,0.0181693
57943,0.0149909
57944,0.120954
57945,0.111203
57946,0.102351
57947,0.156025
57948,0.0145341
57949,0.0148105
57950,0.014539
57951,0.0154201
57952,0.0187317
57953,0.852546
57954,0.0146555
57955,0.0992531
57956,0.0146573
57957,0.0152803
57958,0.0199507
57959,0.0580241
57960,0.109995
57961,0.0241569
57962,0.0250074
57963,0.832313
57964,0.143004
57965,0.868084
57966,0.01509
57967,0.0168246
57968,0.0156038
57969,0.015573
57970,0.0178428
57971,0.0157156
57972,0.0147293
57973,0.0295639
57974,0.0254729
57975,0.0153005
57976,0.055262
57977,0.0921727
57978,0.0721802
57979,0.103686
57980,0.0146574
57981,0.016016
57982,0.0618402
57983,0.0250178
57984,0.0158853
57985,0.0975188
57986,0.0168169
57987,0.0150143
57988,0.873048
57989,0.015009
57990,0.0263995
57991,0.0577675
57992,0.0150164
57993,0.0179485
57994,0.0157555
57995,0.0252198
57996,0.0674684
57997,0.0146124
57998,0.0162027
57999,0.0683052
58000,0.0774833
58001,0.0687669
58002,0.015071
58003,0.057411
58004,0.0669249
58005,0.0162531
58006,0.0164257
58007,0.318469
58008,0.0570011
58009,0.0597515
58010,0.0148121
58011,0.0707807
58012,0.865174
58013,0.114841
58014,0.0581794
58015,0.0571465
58016,0.0668883
58017,0.0158364
58018,0.0151261
58019,0.0150055
58020,0.0246101
58021,0.0152636
58022,0.0253788
58023,0.155681
58024,0.200663
58025,0.266643
58026,0.0561389
58027,0.0257955
58028,0.0156826
58029,0.07874
58030,0.18895
58031,0.0147661
58032,0.0146076
58033,0.0150443
58034,0.1516
58035,0.015187
58036,0.874689
58037,0.0154259
58038,0.0261451
58039,0.0181178
58040,0.0148594
58041,0.0186746
58042,0.0154673
58043,0.0151508
58044,0.0174964
58045,0.0145039
58046,0.0152355
58047,0.0149094
58048,0.0152448
58049,0.0145429
58050,0.0586824
58051,0.168844
58052,0.291085
58053,0.0146523
58054,0.0144552
58055,0.0605263
58056,0.0147013
58057,0.0152414
58058,0.0247124
58059,0.0145866
58060,0.138027
58061,0.0153814
58062,0.0262658
58063,0.0276339
58064,0.0273483
58065,0.0601878
58066,0.018691
58067,0.0586439
58068,0.0145083
58069,0.111876
58070,0.0567388
58071,0.0602873
58072,0.0156831
58073,0.283395
58074,0.0157636
58075,0.0220706
58076,0.014995
58077,0.0588908
58078,0.0245378
58079,0.263787
58080,0.0259462
58081,0.0156345
58082,0.058794
58083,0.0148561
58084,0.0925613
58085,0.0183393
58086,0.102551
58087,0.0148301
58088,0.0147264
58089,0.0162749
58090,0.0157514
58091,0.055838
58092,0.124528
58093,0.0174241
58094,0.737304
58095,0.0147985
58096,0.13457
58097,0.0160389
58098,0.015648
58099,0.08003
58100,0.0144784
58101,0.0570171
58102,0.0151495
58103,0.0151685
58104,0.114481
58105,0.0152159
58106,0.0250936
58107,0.103804
58108,0.0259085
58109,0.0183959
58110,0.0548909
58111,0.0996717
58112,0.0650634
58113,0.0255982
58114,0.0261806
58115,0.0155416
58116,0.0253658
58117,0.0648552
58118,0.0173035
58119,0.0240536
58120,0.124326
58121,0.15877
58122,0.102813
58123,0.0176316
58124,0.0641042
58125,0.0208591
58126,0.0162815
58127,0.0658926
58128,0.0153316
58129,0.153993
58130,0.0689358
58131,0.0583825
58132,0.0567861
58133,0.076874
58134,0.014849
58135,0.0618669
58136,0.233077
58137,0.0200809
58138,0.0146869
58139,0.238752
58140,0.102756
58141,0.132887
58142,0.0748927
58143,0.015105
58144,0.142649
58145,0.0573239
58146,0.0605381
58147,0.0564136
58148,0.0178925
58149,0.0255513
58150,0.015017
58151,0.0151419
58152,0.0149282
58153,0.0239781
58154,0.016424
58155,0.06705
58156,0.0147347
58157,0.0176526
58158,0.015839
58159,0.0275784
58160,0.0567335
58161,0.0150284
58162,0.0700004
58163,0.24906
58164,0.0561531
58165,0.0162024
58166,0.0178786
58167,0.0186961
58168,0.0658956
58169,0.0171701
58170,0.0946663
58171,0.0157037
58172,0.0601542
58173,0.0187296
58174,0.0159112
58175,0.0155028
58176,0.0552799
58177,0.0144945
58178,0.0148394
58179,0.495342
58180,0.765473
58181,0.763447
58182,0.0155342
58183,0.0818012
58184,0.0200558
58185,0.0161795
58186,0.0148778
58187,0.151418
58188,0.0564037
58189,0.0157178
58190,0.0146685
58191,0.0171716
58192,0.0614057
58193,0.0147647
58194,0.0153763
58195,0.102509
58196,0.0149274
58197,0.340453
58198,0.0149128
58199,0.024252
58200,0.0146784
58201,0.0146319
58202,0.0576569
58203,0.0576745
58204,0.0145153
58205,0.024979
58206,0.0564333
58207,0.0175013
58208,0.0285755
58209,0.0152884
58210,0.0240553
58211,0.0163484
58212,0.0246288
58213,0.0247021
58214,0.0581221
58215,0.0153861
58216,0.069881
58217,0.0146552
58218,0.0635427
58219,0.0149411
58220,0.0149068
58221,0.0149018
58222,0.0146354
58223,0.0274826
58224,0.0162261
58225,0.193963
58226,0.099508
58227,0.014629
58228,0.0145906
58229,0.0635227
58230,0.055131
58231,0.0147603
58232,0.0184895
58233,0.015057
58234,0.0148468
58235,0.278966
58236,0.0184055
58237,0.0144827
58238,0.0148656
58239,0.0550499
58240,0.0253265
58241,0.0164773
58242,0.0730215
58243,0.0576391
58244,0.0586856
58245,0.102033
58246,0.386166
58247,0.0150863
58248,0.0174523
58249,0.0658569
58250,0.0157638
58251,0.0580265
58252,0.0180498
58253,0.0158019
58254,0.0751175
58255,0.0594239
58256,0.126072
58257,0.237886
58258,0.0244017
58259,0.0145579
58260,0.194452
58261,0.0146722
58262,0.0145899
58263,0.105019
58264,0.153163
58265,0.0156531
58266,0.108235
58267,0.0149145
58268,0.138482
58269,0.0164496
58270,0.0791938
58271,0.0144672
58272,0.0148305
58273,0.0163211
58274,0.0642325
58275,0.0639196
58276,0.0244303
58277,0.0148437
58278,0.061763
58279,0.0145562
58280,0.0152474
58281,0.0579852
58282,0.0146414
58283,0.0148607
58284,0.0148538
58285,0.0147795
58286,0.018277
58287,0.0298569
58288,0.056918
58289,0.0181494
58290,0.0177354
58291,0.0994412
58292,0.0669073
58293,0.0271713
58294,0.070766
58295,0.0146849
58296,0.0258937
58297,0.0724494
58298,0.0170552
58299,0.0146244
58300,0.055174
58301,0.0647285
58302,0.0147242
58303,0.0585121
58304,0.130041
58305,0.02481
58306,0.0762931
58307,0.0267758
58308,0.0221569
58309,0.0147795
58310,0.104217
58311,0.0755558
58312,0.0565576
58313,0.0162804
58314,0.110228
58315,0.0146826
58316,0.0153278
58317,0.0669329
58318,0.0144941
58319,0.022066
58320,0.0167453
58321,0.0560757
58322,0.0160616
58323,0.0273961
58324,0.0145872
58325,0.0693972
58326,0.0644004
58327,0.0267457
58328,0.016026
58329,0.0147525
58330,0.025235
58331,0.0746317
58332,0.0144644
58333,0.0568684
58334,0.0158703
58335,0.0144732
58336,0.0750244
58337,0.014593
58338,0.0147162
58339,0.102777
58340,0.0562871
58341,0.0147374
58342,0.0161184
58343,0.0186782
58344,0.0560949
58345,0.015807
58346,0.0154975
58347,0.421354
58348,0.0278668
58349,0.110604
58350,0.119728
58351,0.0146117
58352,0.112881
58353,0.35479
58354,0.103334
58355,0.104629
58356,0.0145564
58357,0.0158657
58358,0.86949
58359,0.100724
58360,0.226602
58361,0.0603172
58362,0.056267
58363,0.0150727
58364,0.0265838
58365,0.0556186
58366,0.0164664
58367,0.0333034
58368,0.0158241
58369,0.260318
58370,0.0146206
58371,0.071897
58372,0.0151678
58373,0.0241748
58374,0.0810895
58375,0.0248649
58376,0.0766776
58377,0.0146317
58378,0.0248852
58379,0.0574466
58380,0.0148387
58381,0.0993978
58382,0.260302
58383,0.0557447
58384,0.014634
58385,0.0684378
58386,0.100035
58387,0.014966
58388,0.0246655
58389,0.0274634
58390,0.016082
58391,0.102264
58392,0.0158513
58393,0.309489
58394,0.273651
58395,0.0146263
58396,0.130984
58397,0.0582844
58398,0.0770736
58399,0.0146687
58400,0.0256483
58401,0.0558041
58402,0.0151701
58403,0.0703699
58404,0.0557839
58405,0.0158078
58406,0.0146883
58407,0.0151163
58408,0.0146148
58409,0.016867
58410,0.069168
58411,0.0267078
58412,0.0657035
58413,0.0151969
58414,0.0161936
58415,0.016182
58416,0.0177315
58417,0.0187191
58418,0.0598325
58419,0.201017
58420,0.0261034
58421,0.0148282
58422,0.0634532
58423,0.014893
58424,0.0152064
58425,0.0976812
58426,0.014654
58427,0.0153101
58428,0.0147795
58429,0.105117
58430,0.0183917
58431,0.0711132
58432,0.0154293
