particle,length
4512,0.0173506
4513,0.0196833
4514,0.110707
4515,0.060111
4516,0.0271111
4517,0.0246405
4518,0.016297
4519,0.137165
4520,0.014521
4521,0.016709
4522,0.0556618
4523,0.0236868
4524,0.0567949
4525,0.0145142
4526,0.0539297
4527,0.0146624
4528,0.0966564
4529,0.0153305
4530,0.0147449
4531,0.0165608
4532,0.0174569
4533,0.0973651
4534,0.020732
4535,0.0146282
4536,0.0144983
4537,0.0564179
4538,0.019354
4539,0.0145538
4540,0.015439
4541,0.0556803
4542,0.107202
4543,0.015303
4544,0.019812
4545,0.167585
4546,0.0576874
4547,0.0148509
4548,0.0152748
4549,0.016227
4550,0.0248981
4551,0.0155263
4552,0.0152023
4553,0.0145368
4554,0.0146392
4555,0.144368
4556,0.116621
4557,0.0153204
4558,0.0169249
4559,0.154761
4560,0.109918
4561,0.0151551
4562,0.0170827
4563,0.0167382
4564,0.0639117
4565,0.117307
4566,0.0148652
4567,0.015831
4568,0.107699
4569,0.0151613
4570,0.0148169
4571,0.0245786
4572,0.056161
4573,0.0145777
4574,0.0188474
4575,0.0564739
4576,0.0148404
4577,0.0154496
4578,0.0610232
4579,0.0148179
4580,0.0145887
4581,0.0148297
4582,0.157219
4583,0.0168739
4584,0.0145024
4585,0.0149589
4586,0.0146042
4587,0.107474
4588,0.0145099
4589,0.0158261
4590,0.154895
4591,0.0156179
4592,0.0242898
4593,0.0150512
4594,0.346085
4595,0.0145103
4596,0.112423
4597,0.0246229
4598,0.0152652
4599,0.0150438
4600,0.0261366
4601,0.064549
4602,0.110842
4603,0.0163198
4604,0.0949028
4605,0.0146926
4606,0.0610427
4607,0.0239369
4608,0.0156856
4609,0.0200493
4610,0.0149503
4611,0.0155202
4612,0.0570976
4613,0.161951
4614,0.0146304
4615,0.0155965
4616,0.0156207
4617,0.0158897
4618,0.0150722
4619,0.0150835
4620,0.014482
4621,0.0145319
4622,0.0695393
4623,0.0152887
4624,0.11222
4625,0.014719
4626,0.0145881
4627,0.289546
4628,0.0251494
4629,0.0150314
4630,0.0150731
4631,0.0164692
4632,0.0113542
4633,0.0154307
4634,0.100891
4635,0.0147432
4636,0.126069
4637,0.0149993
4638,0.0145342
4639,0.0248422
4640,0.0554175
4641,0.0145957
4642,0.01509
4643,0.0160064
4644,0.0946076
4645,0.0148879
4646,0.0146046
4647,0.0579903
4648,0.0152324
4649,0.0145553
4650,0.159987
4651,0.0166871
4652,0.0562267
4653,0.233348
4654,0.0151809
4655,0.0161675
4656,0.067282
4657,0.0149039
4658,0.13529
4659,0.0145437
4660,0.054464
4661,0.0149193
4662,0.115043
4663,0.0578879
4664,0.175021
4665,0.0146541
4666,0.112239
4667,0.0571927
4668,0.024972
4669,0.0545034
4670,0.0188809
4671,0.130161
4672,0.0145182
4673,0.0151643
4674,0.0159179
4675,0.0150567
4676,0.0710554
4677,0.107925
4678,0.0159828
4679,0.017626
4680,0.0157397
4681,0.0174012
4682,0.0157015
4683,0.0157596
4684,0.0148995
4685,0.0957678
4686,0.0145334
4687,0.0643771
4688,0.0155631
4689,0.0152257
4690,0.0146685
4691,0.0150464
4692,0.0689857
4693,0.0146343
4694,0.0162906
4695,0.0951301
4696,0.101996
4697,0.199869
4698,0.0148653
4699,0.0152012
4700,0.0160349
4701,0.0152659
4702,0.053195
4703,0.0148916
4704,0.0154617
4705,0.0150781
4706,0.05561
4707,0.0645342
4708,0.0149006
4709,0.0146944
4710,0.148298
4711,0.048564
4712,0.016117
4713,0.0149091
4714,0.0149483
4715,0.0252174
4716,0.067841
4717,0.102222
4718,0.102544
4719,0.0170722
4720,0.0166258
4721,0.0172605
4722,0.0273192
4723,0.0145868
4724,0.0147176
4725,0.0157893
4726,0.0682116
4727,0.0564165
4728,0.0146808
4729,0.0249128
4730,0.161405
4731,0.0165941
4732,0.0249158
4733,0.095223
4734,0.0147981
4735,0.0780315
4736,0.0322519
4737,0.0149684
4738,0.0145926
4739,0.0147112
4740,0.0186658
4741,0.109591
4742,0.0607997
4743,0.014852
4744,0.0155634
4745,0.0146264
4746,0.0172924
4747,0.0148443
4748,0.0145663
4749,0.014606
4750,0.174824
4751,0.0158213
4752,0.0550696
4753,0.015038
4754,0.0148802
4755,0.0162648
4756,0.0146621
4757,0.0393705
4758,0.0154201
4759,0.0589083
4760,0.0155952
4761,0.0154422
4762,0.0157384
4763,0.016713
4764,0.0167513
4765,0.0577338
4766,0.0144698
4767,0.0254255
4768,0.0592195
4769,0.0346389
4770,0.220758
4771,0.105279
4772,0.0245627
4773,0.0225319
4774,0.0624768
4775,0.0259855
4776,0.167432
4777,0.0167976
4778,0.119998
4779,0.146195
4780,0.0148512
4781,0.328741
4782,0.0158258
4783,0.0583447
4784,0.0167262
4785,0.066538
4786,0.0158982
4787,0.0167938
4788,0.059625
4789,0.0169572
4790,0.157589
4791,0.071244
4792,0.0152804
4793,0.0254037
4794,0.0427654
4795,0.0148939
4796,0.0246143
4797,0.0156007
4798,0.0291974
4799,0.0149191
4800,0.0147507
4801,0.0660035
4802,0.299025
4803,0.0153511
4804,0.0240972
4805,0.0178844
4806,0.0145178
4807,0.0145538
4808,0.0149553
4809,0.0685544
4810,0.133777
4811,0.0154654
4812,0.0249643
4813,0.120385
4814,0.0154752
4815,0.0167585
4816,0.0151785
4817,0.0145907
4818,0.0512625
4819,0.015858
4820,0.0144196
4821,0.141237
4822,0.0147806
4823,0.0184104
4824,0.0690185
4825,0.0567029
4826,0.0150675
4827,0.143347
4828,0.0557775
4829,0.116083
4830,0.0705898
4831,0.0983813
4832,0.016114
4833,0.0563616
4834,0.0976264
4835,0.0562179
4836,0.0166281
4837,0.0158081
4838,0.106416
4839,0.0173971
4840,0.0146866
4841,0.0167224
4842,0.0153756
4843,0.13495
4844,0.0268055
4845,0.0157686
4846,0.0264023
4847,0.0146148
4848,0.0147837
4849,0.0148301
4850,0.0156733
4851,0.0589921
4852,0.167224
4853,0.177252
4854,0.2125
4855,0.0531067
4856,0.105043
4857,0.105556
4858,0.0574605
4859,0.0146733
4860,0.110957
4861,0.0149084
4862,0.0159703
4863,0.0264431
4864,0.16487
4865,0.0216337
4866,0.0145771
4867,0.0147451
4868,0.0151746
4869,0.0149759
4870,0.0168478
4871,0.0568621
4872,0.0148474
4873,0.0154598
4874,0.0150422
4875,0.0683713
4876,0.095795
4877,0.0149498
4878,0.0163893
4879,0.0145926
4880,0.228083
4881,0.0576457
4882,0.0553642
4883,0.0145752
4884,0.014579
4885,0.114935
4886,0.0146053
4887,0.0238895
4888,0.0249888
4889,0.0550312
4890,0.0146549
4891,0.0167005
4892,0.0151458
4893,0.0151151
4894,0.0171381
4895,0.0145019
4896,0.138029
4897,0.0264231
4898,0.0158748
4899,0.0159146
4900,0.0154901
4901,0.0582745
4902,0.015342
4903,0.0156253
4904,0.0146686
4905,0.0559112
4906,0.0158971
4907,0.014611
4908,0.0553537
4909,0.0159467
4910,0.0165726
4911,0.0152197
4912,0.0759916
4913,0.0532611
4914,0.0245627
4915,0.0167793
4916,0.0563768
4917,0.017572
4918,0.0760291
4919,0.0175241
4920,0.103508
4921,0.057879
4922,0.0146005
4923,0.0242777
4924,0.0259068
4925,0.0561807
4926,0.132801
4927,0.190656
4928,0.0145361
4929,0.0248621
4930,0.0153655
4931,0.11171
4932,0.0734652
4933,0.0531496
4934,0.102564
4935,0.0292761
4936,0.014783
4937,0.0164065
4938,0.0147445
4939,0.0153407
4940,0.019076
4941,0.24699
4942,0.142846
4943,0.206581
4944,0.0144847
4945,0.151113
4946,0.0186742
4947,0.0965496
4948,0.0147317
4949,0.0150018
4950,0.0245666
4951,0.0145037
4952,0.0148856
4953,0.193806
4954,0.0277289
4955,0.0161079
4956,0.0825774
4957,0.0154809
4958,0.0146511
4959,0.0201371
4960,0.0150631
4961,0.0563288
4962,0.0551063
4963,0.0147582
4964,0.0160568
4965,0.0159258
4966,0.015101
4967,0.0158336
4968,0.0152359
4969,0.0145206
4970,0.0145173
4971,0.0561726
4972,0.112394
4973,0.0718689
4974,0.404824
4975,0.788192
4976,0.0979027
4977,0.055781
4978,0.0569102
4979,0.0547778
4980,0.0160733
4981,0.0181864
4982,0.0145271
4983,0.0145471
4984,0.0144897
4985,0.0144714
4986,0.0148696
4987,0.0159548
4988,0.057544
4989,0.0148927
4990,0.0148893
4991,0.0145826
4992,0.060947
4993,0.0563502
4994,0.0180494
4995,0.0168293
4996,0.0152583
4997,0.0163445
4998,0.0158766
4999,0.0192362
5000,0.0955805
5001,0.0650435
5002,0.0147551
5003,0.014583
5004,0.151528
5005,0.0154351
5006,0.092733
5007,0.0150573
5008,0.0148186
5009,0.107158
5010,0.107501
5011,0.0147575
5012,0.0148329
5013,0.156937
5014,0.0568927
5015,0.0150281
5016,0.0154354
5017,0.0148846
5018,0.0151266
5019,0.0146085
5020,0.0145004
5021,0.016913
5022,0.0158783
5023,0.0156191
5024,0.0148644
5025,0.0253118
5026,0.0567676
5027,0.105499
5028,0.0150651
5029,0.0196262
5030,0.01494
5031,0.076277
5032,0.0156232
5033,0.0561951
5034,0.0551061
5035,0.0954259
5036,0.021463
5037,0.0175251
5038,0.0149619
5039,0.0157466
5040,0.0145505
5041,0.0156895
5042,0.152745
5043,0.0149262
5044,0.0145741
5045,0.0535577
5046,0.301487
5047,0.0145352
5048,0.0251865
5049,0.0972532
5050,0.0190917
5051,0.01558
5052,0.203139
5053,0.0151857
5054,0.014831
5055,0.0156859
5056,0.0146699
5057,0.182976
5058,0.0186227
5059,0.0969066
5060,0.0166095
5061,0.0151384
5062,0.0150506
5063,0.0152834
5064,0.0145356
5065,0.0243497
5066,0.0248145
5067,0.0149565
5068,0.0152977
5069,0.0154679
5070,0.014717
5071,0.0154744
5072,0.0145373
5073,0.0152372
5074,0.0152675
5075,0.0553923
5076,0.0159085
5077,0.0144895
5078,0.0245056
5079,0.0166164
5080,0.0268919
5081,0.0756054
5082,0.0147507
5083,0.0156821
5084,0.0550364
5085,0.0157482
5086,0.0293685
5087,0.744038
5088,0.0961075
5089,0.0576749
5090,0.0160737
5091,0.0627771
5092,0.015348
5093,0.178145
5094,0.0158668
5095,0.0152042
5096,0.0568846
5097,0.0154255
5098,0.0146177
5099,0.0580041
5100,0.0147255
5101,0.0145435
5102,0.0150659
5103,0.0273452
5104,0.0150096
5105,0.0156279
5106,0.0153747
5107,0.0540899
5108,0.0570013
5109,0.015171
5110,0.0150399
5111,0.0145091
5112,0.027383
5113,0.0600767
5114,0.0152844
5115,0.0163294
5116,0.0146971
5117,0.0271462
5118,0.0149911
5119,0.0149485
5120,0.0152302
5121,0.0549555
5122,0.0166139
5123,0.019582
5124,0.0146886
5125,0.0239604
5126,0.158791
5127,0.0146715
5128,0.0177857
5129,0.014531
5130,0.0602469
5131,0.0629884
5132,0.0268602
5133,0.0161017
5134,0.0150282
5135,0.320784
5136,0.253092
5137,0.0145052
5138,0.173148
5139,0.227746
5140,0.0150867
5141,0.0253751
5142,0.0145588
5143,0.0721122
5144,0.0159471
5145,0.056725
5146,0.0145681
5147,0.0146389
5148,0.0145785
5149,0.0117724
5150,0.0157768
5151,0.0145164
5152,0.0180336
5153,0.0302962
5154,0.0146904
5155,0.0249381
5156,0.0150515
5157,0.0568322
5158,0.0176142
5159,0.0558632
5160,0.01553
5161,0.0173549
5162,0.0154327
5163,0.015351
5164,0.0651652
5165,0.0144779
5166,0.188445
5167,0.0151352
5168,0.0145114
5169,0.0155571
5170,0.0146795
5171,0.0147022
5172,0.0539868
5173,0.121565
5174,0.0157263
5175,0.015345
5176,0.0249596
5177,0.399822
5178,0.0799869
5179,0.0145108
5180,0.014821
5181,0.0163465
5182,0.0150075
5183,0.015369
5184,0.0186988
5185,0.0547226
5186,0.0166777
5187,0.0584524
5188,0.111485
5189,0.0592607
5190,0.106826
5191,0.0155552
5192,0.0152759
5193,0.185428
5194,0.0148203
5195,0.0158882
5196,0.0651715
5197,0.0572885
5198,0.163327
5199,0.0153171
5200,0.0145293
5201,0.0148264
5202,0.0148017
5203,0.0600177
5204,0.0145278
5205,0.0157113
5206,0.0145814
5207,0.0154251
5208,0.0147294
5209,0.09565
5210,0.0145288
5211,0.0151707
5212,0.0194372
5213,0.0154752
5214,0.0161112
5215,0.0537721
5216,0.0147748
5217,0.0148136
5218,0.014715
5219,0.0563409
5220,0.0151256
5221,0.0172409
5222,0.0159873
5223,0.0219343
5224,0.0238906
5225,0.0147355
5226,0.0564461
5227,0.0147468
5228,0.0766632
5229,0.014522
5230,0.0149107
5231,0.0149087
5232,0.0171016
5233,0.0679861
5234,0.0249834
5235,0.0154348
5236,0.0166023
5237,0.0160738
5238,0.0145458
5239,0.0160544
5240,0.0159316
5241,0.112918
5242,0.0198054
5243,0.0147576
5244,0.053749
5245,0.0154146
5246,0.0975468
5247,0.06623
5248,0.0239077
5249,0.0149574
5250,0.05372
5251,0.0623066
5252,0.151006
5253,0.0771658
5254,0.0549936
5255,0.0167176
5256,0.115766
5257,0.0246111
5258,0.0155606
5259,0.0146963
5260,0.0147263
5261,0.194266
5262,0.0146281
5263,0.0572331
5264,0.0154166
5265,0.0161266
5266,0.0156005
5267,0.0149068
5268,0.0970837
5269,0.032161
5270,0.0924287
5271,0.0146308
5272,0.0152635
5273,0.0149338
5274,0.0594207
5275,0.0152807
5276,0.0673595
5277,0.059527
5278,0.0151039
5279,0.0145242
5280,0.0572519
5281,0.0575681
5282,0.0147726
5283,0.0187915
5284,0.0159465
5285,0.0163978
5286,0.0271331
5287,0.0245366
5288,0.14612
5289,0.0160059
5290,0.0146458
5291,0.0148599
5292,0.0160543
5293,0.0151501
5294,0.0149125
5295,0.066549
5296,0.107814
5297,0.0735172
5298,0.0149311
5299,0.138246
5300,0.0145231
5301,0.109945
5302,0.0647356
5303,0.0155171
5304,0.0592581
5305,0.0145734
5306,0.0159892
5307,0.0555419
5308,0.0157321
5309,0.0638634
5310,0.0153231
5311,0.0326462
5312,0.0265563
5313,0.0146562
5314,0.0179475
5315,0.0319047
5316,0.0165326
5317,0.15772
5318,0.154603
5319,0.0183136
5320,0.146264
5321,0.0599271
5322,0.0159456
5323,0.0319645
5324,0.0146902
5325,0.0249626
5326,0.0145622
5327,0.0145082
5328,0.0372932
5329,0.0148741
5330,0.014625
5331,0.185979
5332,0.096799
5333,0.0159013
5334,0.0180568
5335,0.0154146
5336,0.0146692
5337,0.0191092
5338,0.0149565
5339,0.0153236
5340,0.0165433
5341,0.0158688
5342,0.0148489
5343,0.0157696
5344,0.0176989
5345,0.0150597
5346,0.0883404
5347,0.0147938
5348,0.135105
5349,0.015058
5350,0.0539206
5351,0.0728624
5352,0.173279
5353,0.0247528
5354,0.0297035
5355,0.0941884
5356,0.058281
5357,0.0234933
5358,0.0156447
5359,0.0145032
5360,0.0150776
5361,0.0548831
5362,0.015437
5363,0.102904
5364,0.0146408
5365,0.0167858
5366,0.0151961
5367,0.0145905
5368,0.0153278
5369,0.0149973
5370,0.0149916
5371,0.0245031
5372,0.0145178
5373,0.0147866
5374,0.0175852
5375,0.0146156
5376,0.0146642
5377,0.0661161
5378,0.0245438
5379,0.0644294
5380,0.0168823
5381,0.0567555
5382,0.0990798
5383,0.0145479
5384,0.0147128
5385,0.0236253
5386,0.0159846
5387,0.0145658
5388,0.105477
5389,0.0181923
5390,0.0238855
5391,0.0164476
5392,0.0159385
5393,0.0148113
5394,0.0626124
5395,0.0942956
5396,0.0144872
5397,0.202672
5398,0.0146767
5399,0.0192735
5400,0.0570178
5401,0.0164442
5402,0.0145364
5403,0.0158262
5404,0.0281582
5405,0.0153308
5406,0.0148668
5407,0.014993
5408,0.0150946
5409,0.096171
5410,0.057859
5411,0.0144934
5412,0.0153713
5413,0.0144815
5414,0.0572746
5415,0.0147114
5416,0.0577175
5417,0.0164577
5418,0.0145398
5419,0.0546143
5420,0.0577505
5421,0.0168337
5422,0.0154644
5423,0.0537073
5424,0.0145733
5425,0.0152301
5426,0.0645912
5427,0.112086
5428,0.112091
5429,0.0252284
5430,0.0146805
5431,0.257058
5432,0.0545648
5433,0.0708731
5434,0.0145699
5435,0.0146211
5436,0.0169825
5437,0.0744636
5438,0.0145786
5439,0.0151812
5440,0.0154744
5441,0.0148162
5442,0.0146092
5443,0.148246
5444,0.0152283
5445,0.0154664
5446,0.0525077
5447,0.0272166
5448,0.104845
5449,0.0147793
5450,0.0762625
5451,0.165595
5452,0.0151982
5453,0.0899625
5454,0.168762
5455,0.0144931
5456,0.0167166
5457,0.0158378
5458,0.0264707
5459,0.0146627
5460,0.0156317
5461,0.055789
5462,0.0152932
5463,0.0149202
5464,0.349399
5465,0.0151373
5466,0.75162
5467,0.063881
5468,0.230519
5469,0.0554847
5470,0.0145814
5471,0.0265132
5472,0.0162164
5473,0.0167718
5474,0.0148435
5475,0.0146241
5476,0.0160804
5477,0.0146234
5478,0.0574933
5479,0.0147843
5480,0.0148933
5481,0.0163004
5482,0.0144918
5483,0.0168171
5484,0.0145389
5485,0.0156055
5486,0.014711
5487,0.103582
5488,0.0146216
5489,0.01798
5490,0.0578987
5491,0.0145258
5492,0.0176716
5493,0.0174178
5494,0.110911
5495,0.0211153
5496,0.0146722
5497,0.015924
5498,0.0168254
5499,0.0148075
5500,0.0146409
5501,0.0147431
5502,0.0241999
5503,0.014506
5504,0.01527
5505,0.0252904
5506,0.0587489
5507,0.0147998
5508,0.0197387
5509,0.0570478
5510,0.0167738
5511,0.107841
5512,0.115511
5513,0.0578439
5514,0.0146028
5515,0.0157325
5516,0.0191858
5517,0.156041
5518,0.0145197
5519,0.0568298
5520,0.062415
5521,0.097233
5522,0.0152528
5523,0.0148648
5524,0.0151462
5525,0.0154191
5526,0.297438
5527,0.0151105
5528,0.0157722
5529,0.174634
5530,0.0270167
5531,0.0145348
5532,0.0248859
5533,0.0236882
5534,0.0145104
5535,0.0641665
5536,0.0158224
5537,0.0153402
5538,0.0260001
5539,0.0149156
5540,0.0157958
5541,0.0154375
5542,0.0159528
5543,0.0151602
5544,0.0571673
5545,0.014522
5546,0.104323
5547,0.0151864
5548,0.150002
5549,0.0176872
5550,0.0145373
5551,0.09452
5552,0.0160514
5553,0.0749894
5554,0.0266943
5555,0.407404
5556,0.202842
5557,0.0152866
5558,0.0145173
5559,0.027753
5560,0.0145212
5561,0.0150336
5562,0.0145473
5563,0.0357366
5564,0.103039
5565,0.0150901
5566,0.0158032
5567,0.015063
5568,0.0155019
5569,0.0145409
5570,0.325585
5571,0.0239742
5572,0.0161403
5573,0.0170954
5574,0.0147923
5575,0.0167291
5576,0.01531
5577,0.111894
5578,0.0760901
5579,0.0151922
5580,0.138845
5581,0.0164051
5582,0.0161059
5583,0.0156116
5584,0.0153152
5585,0.17387
5586,0.0604105
5587,0.0148255
5588,0.0175943
5589,0.658444
5590,0.0152141
5591,0.0947703
5592,0.0986865
5593,0.0146913
5594,0.0150611
5595,0.018914
5596,0.0146804
5597,0.014642
5598,0.0150344
5599,0.0150059
5600,0.0168898
5601,0.0551781
5602,0.0150896
5603,0.0160274
5604,0.0157684
5605,0.0146473
5606,0.0576669
5607,0.112956
5608,0.0952551
5609,0.0153023
5610,0.0151934
5611,0.0149261
5612,0.0258996
5613,0.0322074
5614,0.0144944
5615,0.0160917
5616,0.0649735
5617,0.0150382
5618,0.107942
5619,0.0249511
5620,0.169971
5621,0.0584504
5622,0.0579563
5623,0.0574434
5624,0.016676
5625,0.0144991
5626,0.0951253
5627,0.0161247
5628,0.0175585
5629,0.0594975
5630,0.0562484
5631,0.0158805
5632,0.106088
5633,0.193632
5634,0.0145094
5635,0.355589
5636,0.158224
5637,0.0175876
5638,0.143721
5639,0.13817
5640,0.0144894
5641,0.0146465
5642,0.157046
5643,0.0244951
5644,0.0161145
5645,0.0159501
5646,0.0148943
5647,0.105172
5648,0.0155616
5649,0.0187452
5650,0.0164992
5651,0.0145199
5652,0.0146193
5653,0.0646113
5654,0.107736
5655,0.065264
5656,0.0181964
5657,0.0714325
5658,0.0163856
5659,0.0167298
5660,0.103228
5661,0.0277742
5662,0.0157708
5663,0.0156613
5664,0.0159495
5665,0.0147318
5666,0.0149887
5667,0.080477
5668,0.107186
5669,0.0184804
5670,0.0252291
5671,0.0679643
5672,0.0570469
5673,0.0145799
5674,0.105082
5675,0.014567
5676,0.0609348
5677,0.0176225
5678,0.0451977
5679,0.0157236
5680,0.0153749
5681,0.0147166
5682,0.0156131
5683,0.0154028
5684,0.111827
5685,0.0145682
5686,0.0268458
5687,0.0158121
5688,0.0149418
5689,0.015709
5690,0.0187607
5691,0.0556005
5692,0.219532
5693,0.0150332
5694,0.0146839
5695,0.0151292
5696,0.0611931
5697,0.0954074
5698,0.0145509
5699,0.015126
5700,0.0581035
5701,0.0150781
5702,0.120968
5703,0.0251435
5704,0.0257095
5705,0.023807
5706,0.0145149
5707,0.154693
5708,0.0166701
5709,0.0606086
5710,0.0545404
5711,0.0153178
5712,0.0146273
5713,0.0245249
5714,0.0152845
5715,0.0273096
5716,0.016349
5717,0.112279
5718,0.0279299
5719,0.0651316
5720,0.014561
5721,0.0148176
5722,0.0544739
5723,0.0276116
5724,0.173823
5725,0.159164
5726,0.0146429
5727,0.0415349
5728,0.0977014
5729,0.0148158
5730,0.294622
5731,0.10683
5732,0.107627
5733,0.0158987
5734,0.0245547
5735,0.0154298
5736,0.0152441
5737,0.0208105
5738,0.0158246
5739,0.0145662
5740,0.0587316
5741,0.0985125
5742,0.0630066
5743,0.0150379
5744,0.0168618
5745,0.0147536
5746,0.0577786
5747,0.0150149
5748,0.0965879
5749,0.0596375
5750,0.0146524
5751,0.0146343
5752,0.0579648
5753,0.0263282
5754,0.0165532
5755,0.0168424
5756,0.0156018
5757,0.0146269
5758,0.0161783
5759,0.0183276
5760,0.0146126
5761,0.107619
5762,0.0167526
5763,0.014509
5764,0.0146986
5765,0.0951347
5766,0.0145079
5767,0.0147822
5768,0.0457088
5769,0.104014
5770,0.142637
5771,0.0158806
5772,0.146612
5773,0.015895
5774,0.0628616
5775,0.05526
5776,0.014645
5777,0.0172965
5778,0.0247188
5779,0.175546
5780,0.0847161
5781,0.015481
5782,0.014507
5783,0.0149234
5784,0.0301476
5785,0.0722525
5786,0.0154698
5787,0.156661
5788,0.0543027
5789,0.0213182
5790,0.0200637
5791,0.0184153
5792,0.14522
5793,0.0150277
5794,0.01552
5795,0.0647724
5796,0.0600488
5797,0.0163945
5798,0.120726
5799,0.0161787
5800,0.0591118
5801,0.0149216
5802,0.0270685
5803,0.0176081
5804,0.0164696
5805,0.0265179
5806,0.0542317
5807,0.0160952
5808,0.0188043
5809,0.0252426
5810,0.0144789
5811,0.0582475
5812,0.206093
5813,0.0146661
5814,0.0145267
5815,0.0145471
5816,0.0644556
5817,0.0147134
5818,0.061335
5819,0.322405
5820,0.167124
5821,0.0145349
5822,0.0145077
5823,0.0148525
5824,0.0151546
5825,0.016069
5826,0.0145236
5827,0.0140715
5828,0.113507
5829,0.151814
5830,0.0193747
5831,0.0145607
5832,0.0159839
5833,0.103539
5834,0.0148723
5835,0.0840622
5836,0.0144814
5837,0.0573161
5838,0.0652686
5839,0.115688
5840,0.144413
5841,0.0159468
5842,0.0246663
5843,0.0145164
5844,0.139917
5845,0.0148587
5846,0.0555915
5847,0.0147924
5848,0.0588465
5849,0.015243
5850,0.017008
5851,0.0144919
5852,0.0155257
5853,0.0148496
5854,0.0149114
5855,0.0150298
5856,0.0649873
5857,0.107066
5858,0.0148308
5859,0.0971712
5860,0.0149368
5861,0.113166
5862,0.144729
5863,0.0145658
5864,0.140227
5865,0.0145972
5866,0.0146204
5867,0.11865
5868,0.0772665
5869,0.0145783
5870,0.016024
5871,0.0764834
5872,0.0156427
5873,0.081248
5874,0.0244632
5875,0.0154345
5876,0.017058
5877,0.0993676
5878,0.0165671
5879,0.0169196
5880,0.0936479
5881,0.295747
5882,0.0965703
5883,0.015392
5884,0.0820021
5885,0.0583466
5886,0.109548
5887,0.135283
5888,0.105597
5889,0.017033
5890,0.132609
5891,0.0144944
5892,0.015388
5893,0.0146715
5894,0.0563949
5895,0.0157732
5896,0.0145528
5897,0.0549969
5898,0.0719204
5899,0.136609
5900,0.0172331
5901,0.0149419
5902,0.103495
5903,0.014727
5904,0.0159552
5905,0.0156168
5906,0.0145319
5907,0.0151355
5908,0.0145087
5909,0.01624
5910,0.0746818
5911,0.107367
5912,0.137578
5913,0.0148588
5914,0.108282
5915,0.0585539
5916,0.0653269
5917,0.121807
5918,0.0147411
5919,0.0148807
5920,0.0145426
5921,0.159889
5922,0.0553423
5923,0.0648221
5924,0.0183938
5925,0.0162581
5926,0.015156
5927,0.0145633
5928,0.0148665
5929,0.0149526
5930,0.0249308
5931,0.0151869
5932,0.014567
5933,0.0148308
5934,0.144723
5935,0.0157185
5936,0.137651
5937,0.0147656
5938,0.0149177
5939,0.0169219
5940,0.0148398
5941,0.0145189
5942,0.018934
5943,0.0144741
5944,0.0161238
5945,0.0165526
5946,0.350114
5947,0.0145216
5948,0.0157409
5949,0.137632
5950,0.06456
5951,0.0151525
5952,0.0157193
5953,0.0148
5954,0.0153895
5955,0.0645565
5956,0.0149363
5957,0.0145786
5958,0.0214954
5959,0.199755
5960,0.0663659
5961,0.118046
5962,0.0153146
5963,0.0145066
5964,0.259029
5965,0.260288
5966,0.0247531
5967,0.0152071
5968,0.0152427
5969,0.0205938
5970,0.065984
5971,0.0145041
5972,0.0156424
5973,0.0534181
5974,0.0553729
5975,0.0544964
5976,0.0650296
5977,0.0167257
5978,0.0628324
5979,0.0160092
5980,0.0150069
5981,0.0150869
5982,0.0150525
5983,0.0160344
5984,0.0566422
5985,0.0145823
5986,0.0633447
5987,0.0148745
5988,0.0166733
5989,0.0177397
5990,0.072767
5991,0.026914
5992,0.0558313
5993,0.0152991
5994,0.0160806
5995,0.0146868
5996,0.0755395
5997,0.0257779
5998,0.0146028
5999,0.0202035
6000,0.0550724
6001,0.0183379
6002,0.110153
6003,0.0174326
6004,0.0624409
6005,0.120328
6006,0.0246879
6007,0.0643152
6008,0.0623426
6009,0.0581745
6010,0.0547902
6011,0.0160059
6012,0.0545103
6013,0.0695117
6014,0.0167062
6015,0.0157192
6016,0.0145844
6017,0.0145066
6018,0.0146643
6019,0.0147456
6020,0.107877
6021,0.0162231
6022,0.137882
6023,0.0147507
6024,0.0144674
6025,0.0145476
6026,0.0145684
6027,0.0161611
6028,0.0145537
6029,0.0146244
6030,0.0147303
6031,0.0652173
6032,0.0165197
6033,0.0184009
6034,0.0146083
6035,0.0145286
6036,0.0150209
6037,0.105777
6038,0.014552
6039,0.0163255
6040,0.0146487
6041,0.0555069
6042,0.0145867
6043,0.0150105
6044,0.0145435
6045,0.0154428
6046,0.0157651
6047,0.054772
6048,0.0148138
6049,0.0147263
6050,0.0168971
6051,0.187666
6052,0.110756
6053,0.0146136
6054,0.0168818
6055,0.0161819
6056,0.0145544
6057,0.0661983
6058,0.0145239
6059,0.24867
6060,0.0152329
6061,0.0680811
6062,0.015151
6063,0.0580654
6064,0.0145482
6065,0.0159479
6066,0.014485
6067,0.0248628
6068,0.0145274
6069,0.015165
6070,0.0147328
6071,0.0731393
6072,0.0566545
6073,0.0587612
6074,0.0149289
6075,0.0642482
6076,0.431073
6077,0.0147614
6078,0.0148748
6079,0.0145328
6080,0.0156367
6081,0.0146173
6082,0.01545
6083,0.0178321
6084,0.0151941
6085,0.0255589
6086,0.0159993
6087,0.0165164
6088,0.0145785
6089,0.0760042
6090,0.0159974
6091,0.0150172
6092,0.0541327
6093,0.0167882
6094,0.0240902
6095,0.0235282
6096,0.0248194
6097,0.0724825
6098,0.104786
6099,0.10573
6100,0.0153134
6101,0.0145682
6102,0.0144821
6103,0.0685668
6104,0.0155542
6105,0.105304
6106,0.111259
